PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
1615608272.4574385,0.99957275390625,-0.0068359375,0.025146484375,-0.01123046875,-0.61,-0.08,-0.31,-0.012305134716828873,0.04327714016978228
1615608272.5074394,0.999755859375,-0.01104736328125,0.0059814453125,-0.01727294921875,-0.03,0.24,0.23,-0.01925594613101311,0.009996485225521492
1615608272.582431,0.999267578125,-0.01727294921875,-0.0147705078125,-0.02984619140625,-0.18,-0.92,-0.87,-0.0290639164207168,-0.026368221098205236
1615608272.6244316,0.998046875,-0.00579833984375,-0.0318603515625,-0.053466796875,0.76,1.08,0.17,-0.0070676327820788165,-0.05545491957642796
1615608272.6734314,0.99749755859375,0.0010986328125,-0.0274658203125,-0.06500244140625,0.18,0.18,-0.4,0.00498387067343979,-0.047195772651950685
1615608272.7184412,0.9970703125,0.005859375,-0.0196533203125,-0.07373046875,-0.43,0.22,-0.6,0.012602627032298861,-0.033095822601646875
1615608272.76944,0.99652099609375,0.01153564453125,-0.01885986328125,-0.08013916015625,-0.13,0.59,-0.36,0.022479759168194467,-0.03085402014285126
1615608272.8254313,0.99627685546875,0.0130615234375,-0.01690673828125,-0.0836181640625,-0.22,0.74,-0.11,0.024929820574011264,-0.027194645392736028
1615608272.871431,0.99615478515625,0.01226806640625,-0.01409912109375,-0.0855712890625,-0.26,-0.28,-0.13,0.023199425051467982,-0.02243689318897457
1615608272.9654915,0.99627685546875,0.01171875,-0.0107421875,-0.0850830078125,-0.44,0.5,0.18,0.021747825228224486,-0.016757255407472155
1615608273.0104837,0.996337890625,0.00494384765625,-0.01031494140625,-0.08502197265625,-0.11,-0.13,-0.27,0.01002436569324853,-0.017023446939789428
1615608273.0574942,0.9964599609375,0.0045166015625,-0.010009765625,-0.08355712890625,-0.35000000000000003,-0.23,-0.48,0.009219696763754852,-0.01657476209751336
1615608273.1014853,0.9967041015625,0.004638671875,-0.00927734375,-0.08038330078125,-0.44,0.16,-0.32,0.009274948495482016,-0.015325994421750309
1615608273.1474953,0.99676513671875,0.00421142578125,-0.0086669921875,-0.0799560546875,-0.1,0.13,-0.04,0.00844845932233953,-0.014338814290102109
1615608273.194494,0.99676513671875,0.0023193359375,-0.00775146484375,-0.080078125,-0.29,-0.2,-0.23,0.005065649526905366,-0.013023911309834676
1615608273.240495,0.99658203125,0.0006103515625,-0.00555419921875,-0.08209228515625,0.1,-0.59,-0.3,0.0018382218776473727,-0.009473790840563516
1615608273.3084836,0.9969482421875,0.00469970703125,-0.001953125,-0.0780029296875,-0.43,0.29,0.03,0.008355680163411965,-0.002729818899803371
1615608273.3694923,0.99688720703125,0.006103515625,0.00286865234375,-0.07867431640625,0.5700000000000001,0.31,-0.17,0.01011951800827322,0.0057682588276495705
1615608273.4204834,0.9940185546875,0.0013427734375,0.045654296875,-0.09918212890625,3.19,0.64,-0.97,-0.0055385058376520215,0.07861027231247282
1615608273.499491,0.98846435546875,-0.00994873046875,0.11651611328125,-0.09649658203125,3.09,0.62,-1.51,-0.03739308038031435,0.19708053759263583
1615608273.7914624,0.95306396484375,-0.00897216796875,0.30047607421875,-0.036376953125,-3.65,-2.95,-2.97,-0.041024441098454566,0.49349819804185163
1615608273.8377464,0.93682861328125,0.03485107421875,0.347900390625,0.0118408203125,-3.93,0.86,-0.45,0.08366276082791785,0.5595730912753316
1615608273.852737,0.9781494140625,0.0411376953125,0.20379638671875,-0.004150390625,0.09,0.11,-1.0,0.07420213551728183,0.34332380277314806
1615608273.9057477,0.98931884765625,0.050537109375,0.13360595703125,-0.02825927734375,2.41,0.77,0.43,0.08284634773965016,0.22969996271547397
1615608273.9567456,0.99371337890625,0.05413818359375,0.09271240234375,-0.03265380859375,1.78,1.3800000000000001,0.23,0.08927825512165471,0.16130949090579008
1615608274.0127475,0.9954833984375,0.04949951171875,0.0782470703125,-0.0223388671875,0.07,-0.5,-0.33,0.08313383827167911,0.13581317991029457
1615608274.0827456,0.9962158203125,0.04864501953125,0.072265625,-0.00445556640625,0.06,0.9,-0.52,0.08402575177589812,0.12412661052828663
1615608274.1397445,0.9970703125,0.0455322265625,0.0577392578125,0.02020263671875,0.59,-0.72,0.1,0.08094830540845627,0.09741473570453892
1615608274.1397445,0.99664306640625,0.04443359375,0.05596923828125,0.03961181640625,-0.01,0.73,0.18,0.0807897053352263,0.09289562288702952
1615608274.1957371,0.98834228515625,0.0255126953125,0.0299072265625,0.14727783203125,2.5,-1.85,-0.47000000000000003,0.05122743814996275,0.04448490704806384
1615608274.243744,0.962890625,0.02740478515625,0.033447265625,0.2664794921875,0.02,4.8100000000000005,0.05,0.06104688996332106,0.042904976242804975
1615608274.2877486,0.92431640625,0.00592041015625,0.0394287109375,0.3795166015625,-1.28,-0.45,-2.22,0.03537996741566311,0.059016260597091655
1615608274.3377364,0.8865966796875,-0.00567626953125,0.0413818359375,0.460693359375,-0.34,-0.92,-0.87,0.024310725647151244,0.06785849920082475
1615608274.3937366,0.82440185546875,0.0159912109375,0.03887939453125,0.56439208984375,-0.88,0.9400000000000001,0.89,0.060734332428798554,0.03967333692632044
1615608274.4397361,0.75811767578125,0.03948974609375,0.02276611328125,0.6505126953125,-0.61,0.89,0.06,0.07729833401106063,-0.014500348261736112
1615608274.4967463,0.72265625,0.0450439453125,-0.00421142578125,0.689697265625,0.8200000000000001,-0.87,-0.45,0.05132495041600595,-0.0588103825185891
1615608274.5477488,0.702880859375,0.02392578125,-0.015869140625,0.710693359375,-0.92,-3.59,-2.09,0.009581892637478143,-0.04863116163258441
1615608274.5930696,0.65386962890625,0.02923583984375,-0.02337646484375,0.75567626953125,-0.33,-0.33,-0.92,0.002513853138768386,-0.06455851745614376
1615608274.6480699,0.62164306640625,0.051025390625,-0.02520751953125,0.78125,0.52,2.09,0.39,0.020900817513626588,-0.09588894912494177
1615608274.70107,0.59613037109375,0.06658935546875,-0.03643798828125,0.79931640625,1.04,0.6,0.04,0.018465768576418642,-0.12941921828052222
1615608274.7500772,0.58221435546875,0.07440185546875,-0.04571533203125,0.80828857421875,1.79,0.77,-0.59,0.011165775756335181,-0.1498283850350994
1615608274.8020697,0.57232666015625,0.07244873046875,-0.05328369140625,0.8150634765625,1.58,0.42,0.2,-0.003450139862547858,-0.1546614645521296
1615608274.8583634,0.53948974609375,0.06219482421875,-0.0704345703125,0.83673095703125,2.5100000000000002,-0.52,-0.2,-0.04456685514151591,-0.1553071037752659
1615608274.9035866,0.50299072265625,0.042236328125,-0.0635986328125,0.86090087890625,1.06,-0.77,-0.37,-0.05842244401629594,-0.11778419405359364
1615608274.9515882,0.4739990234375,0.00982666015625,-0.0357666015625,0.87969970703125,-1.19,-1.28,-0.98,-0.04635985846896498,-0.04414850999769369
1615608274.9987054,0.47265625,-0.0177001953125,0.00518798828125,0.88104248046875,-0.87,0.8,0.58,-0.0065594161082374895,0.031169233895987074
1615608275.04476,0.4654541015625,-0.0364990234375,0.0321044921875,0.88372802734375,-2.33,-0.11,-0.33,0.019748794209893016,0.08149911922313621
1615608275.0897608,0.46685791015625,-0.0286865234375,0.038330078125,0.883056640625,-0.29,-0.03,-0.02,0.0354625527813606,0.07459733564041661
1615608275.1437669,0.46502685546875,-0.0064697265625,0.03460693359375,0.88458251953125,0.28,-0.41000000000000003,-0.33,0.04772288775618513,0.03762301491069747
1615608275.19578,0.46148681640625,0.01617431640625,0.0301513671875,0.886474609375,1.24,1.09,0.19,0.05905714107732831,-0.000730031154164915
1615608275.2407706,0.47161865234375,0.03326416015625,0.02496337890625,0.88079833984375,0.87,0.12,-0.18,0.06511300745717287,-0.030184206632091808
1615608275.2857718,0.4700927734375,0.03692626953125,0.0159912109375,0.8817138671875,0.39,-0.64,-0.78,0.05440289293483636,-0.04316468503314183
1615608275.3367596,0.47503662109375,0.04071044921875,0.0133056640625,0.87890625,1.35,0.58,0.23,0.053693756612139855,-0.050784471303905364
1615608275.3909326,0.47760009765625,0.03448486328125,0.00665283203125,0.87786865234375,0.08,-0.91,-0.51,0.03859075214616845,-0.04675274915147318
1615608275.4369211,0.48040771484375,0.030029296875,0.001708984375,0.87652587890625,0.21,-0.54,-0.15,0.027540046251600753,-0.04402164561110489
1615608275.4859302,0.48126220703125,0.0274658203125,-0.000244140625,0.87615966796875,0.28,0.17,-0.01,0.02248727078100154,-0.041752577600422384
1615608275.559929,0.4818115234375,0.02154541015625,-0.00189208984375,0.8759765625,0.01,-0.96,-0.33,0.01507875746844602,-0.034167026691167175
1615608275.6069221,0.48321533203125,0.01629638671875,0.000732421875,0.8753662109375,0.24,-0.72,-0.14,0.014714079727369773,-0.024024086431275276
1615608275.6529205,0.48529052734375,0.01373291015625,0.00341796875,0.87420654296875,0.5700000000000001,-0.1,-0.04,0.016675180603740396,-0.017867342984024533
1615608275.6999319,0.48785400390625,0.0096435546875,0.00653076171875,0.87286376953125,0.65,-0.14,-0.03,0.017972561121749265,-0.009033739308756243
1615608275.746921,0.48797607421875,0.00457763671875,0.0089111328125,0.872802734375,0.23,-0.56,-0.39,0.01729163336299971,0.0006096539104071367
1615608275.7949214,0.4884033203125,0.00103759765625,0.01300048828125,0.87255859375,0.19,-0.12,-0.25,0.02046916672005036,0.009400368228952365
1615608275.840921,0.48748779296875,-0.0010986328125,0.0164794921875,0.87298583984375,0.0,0.23,-0.21,0.02392678413443785,0.015526015074064186
1615608275.886921,0.48992919921875,-0.0029296875,0.01678466796875,0.87158203125,0.5,-0.46,-0.41000000000000003,0.022793589588383702,0.018607001461256354
1615608275.9329207,0.489990234375,-0.00408935546875,0.0184326171875,0.87152099609375,1.01,0.2,-0.27,0.02429311796809629,0.02174663004771166
1615608275.983922,0.49786376953125,-0.01593017578125,0.02374267578125,0.86676025390625,3.65,-0.7000000000000001,-0.93,0.021874480515798364,0.044250604047510654
1615608276.0419211,0.5042724609375,-0.0594482421875,0.05682373046875,0.859619140625,3.88,-0.75,-0.43,0.033012409358484415,0.13765543487522916
1615608276.0869212,0.46868896484375,-0.1341552734375,0.12274169921875,0.86444091796875,-0.84,0.22,-2.11,0.07960532592645114,0.2983859413193118
1615608276.132921,0.43878173828125,-0.1832275390625,0.17340087890625,0.8624267578125,-2.49,0.12,-0.38,0.13516536823080832,0.3993601858613314
1615608276.178064,0.43072509765625,-0.20263671875,0.2010498046875,0.85614013671875,-2.0300000000000002,1.06,0.47000000000000003,0.1715863713629013,0.4402550016738845
1615608276.2241693,0.42730712890625,-0.20904541015625,0.20391845703125,0.85565185546875,-0.52,-0.48,-0.18,0.17370282115624974,0.4500524878521682
1615608276.273319,0.43115234375,-0.214599609375,0.20745849609375,0.85150146484375,0.2,-0.09,0.32,0.17321141544167146,0.46055048296803563
1615608276.3164573,0.4268798828125,-0.216796875,0.21051025390625,0.852294921875,-0.61,-0.11,0.18,0.1795567743206712,0.4639829256486711
1615608276.364458,0.43157958984375,-0.21209716796875,0.20318603515625,0.8529052734375,-1.32,-0.51,0.0,0.1674265195722472,0.4551026654950174
1615608276.458466,0.433837890625,-0.18670654296875,0.18634033203125,0.86151123046875,-1.8,1.06,0.12,0.1569209117809024,0.4104967605393794
1615608276.5014565,0.4517822265625,-0.15069580078125,0.14801025390625,0.86676025390625,0.63,-0.26,-0.06,0.11319342732478326,0.3381517868087701
1615608276.5534651,0.46160888671875,-0.11920166015625,0.11383056640625,0.87164306640625,0.9500000000000001,-0.11,-0.63,0.08036852184780988,0.26903977709932175
1615608276.606457,0.48248291015625,-0.079833984375,0.07623291015625,0.868896484375,2.44,-0.55,-0.25,0.04899450934448685,0.18304310178903024
1615608276.6594567,0.4970703125,-0.05291748046875,0.05279541015625,0.864501953125,1.0,-0.55,-1.25,0.03375205182803158,0.12424572954685066
1615608276.6594567,0.5028076171875,-0.04705810546875,0.0474853515625,0.86181640625,1.5,-0.72,-0.3,0.030066211428987667,0.11121770829514807
1615608276.715227,0.51129150390625,-0.0489501953125,0.049072265625,0.85662841796875,0.02,-0.28,-0.59,0.029645037571794857,0.11569195053214269
1615608276.7622168,0.52618408203125,-0.0538330078125,0.05316162109375,0.84698486328125,-0.58,0.78,0.36,0.029163207427125526,0.1269941741981095
1615608276.807217,0.55352783203125,-0.05767822265625,0.0477294921875,0.82940673828125,-0.98,-1.17,-0.76,0.013379805243208103,0.12824261096746054
1615608276.8542242,0.58563232421875,-0.05322265625,0.0474853515625,0.80743408203125,-1.28,1.32,0.67,0.012514079458879668,0.12224221925293373
1615608276.8992295,0.62091064453125,-0.0618896484375,0.03765869140625,0.780517578125,-1.69,-1.2,-0.71,-0.015767481316850337,0.12379906986086846
1615608276.9562168,0.67388916015625,-0.05914306640625,0.0281982421875,0.73590087890625,0.15,0.42,0.49,-0.0332585879421439,0.10791386148488709
1615608277.0072172,0.7115478515625,-0.051025390625,0.0130615234375,0.70062255859375,1.55,0.87,0.18,-0.047094680310734736,0.07768267469036916
1615608277.0605073,0.73663330078125,-0.05218505859375,0.003173828125,0.67425537109375,1.92,0.91,0.0,-0.062876434791079,0.06463896682364481
1615608277.1183977,0.7503662109375,-0.064697265625,-0.0025634765625,0.6578369140625,1.6,-0.96,-1.55,-0.08704976432561766,0.06982971175011303
1615608277.1183977,0.7557373046875,-0.0655517578125,0.00030517578125,0.651611328125,1.1500000000000001,0.2,-0.58,-0.08553730949015359,0.07380917224349179
1615608277.2063966,0.7525634765625,-0.06268310546875,0.0040283203125,0.655517578125,0.81,0.29,-0.7000000000000001,-0.07721698705045667,0.07590076180883344
1615608277.2063966,0.75311279296875,-0.06292724609375,0.00567626953125,0.65484619140625,0.46,-1.02,-1.24,-0.0757476232224094,0.07825409104121078
1615608277.251398,0.75225830078125,-0.05230712890625,0.0106201171875,0.65673828125,0.33,-0.07,0.21,-0.05611722991137863,0.07297657447164843
1615608277.3023953,0.74713134765625,-0.0428466796875,0.01708984375,0.6630859375,-0.13,0.0,-0.31,-0.03584009527141961,0.07106324249271351
1615608277.3463867,0.7467041015625,-0.0303955078125,0.020751953125,0.66412353515625,-0.35000000000000003,-0.99,-0.21,-0.015436525648319554,0.06161954801294266
1615608277.3933952,0.73992919921875,-0.0087890625,0.02520751953125,0.67218017578125,0.17,-0.24,-0.33,0.01805485545263523,0.04240978139807579
1615608277.4393864,0.7432861328125,0.0146484375,0.029541015625,0.66815185546875,0.62,-1.41,-0.61,0.05291228120811441,0.020980457430036892
1615608277.487394,0.734375,0.04052734375,0.040771484375,0.67633056640625,-0.21,-0.8300000000000001,-0.85,0.0990334725655541,0.004343836379297657
1615608277.548394,0.73260498046875,0.07537841796875,0.05670166015625,0.674072265625,0.36,0.17,0.2,0.16142238531354153,-0.015729813030923603
1615608277.6123953,0.72454833984375,0.11199951171875,0.070556640625,0.6763916015625,-0.52,0.65,-0.08,0.2228584112066264,-0.0411061216887943
1615608277.6674478,0.72930908203125,0.15380859375,0.08184814453125,0.66162109375,1.05,0.79,-0.1,0.2882993206138882,-0.06849476480367984
1615608277.7094324,0.726806640625,0.17242431640625,0.0909423828125,0.65863037109375,0.35000000000000003,0.55,-0.36,0.3213548935643281,-0.07609637171675591
1615608277.7554386,0.728271484375,0.18121337890625,0.09820556640625,0.653564453125,0.34,1.57,0.33,0.34029975712730853,-0.07447368604176731
1615608277.8024392,0.7294921875,0.1815185546875,0.09442138671875,0.65264892578125,0.42,-0.6900000000000001,-0.85,0.33680466751032284,-0.07886559049604142
1615608277.8484437,0.73052978515625,0.18145751953125,0.0960693359375,0.65130615234375,0.58,1.35,0.26,0.33859115424154745,-0.07627215119156763
1615608277.941441,0.73199462890625,0.17083740234375,0.09173583984375,0.65313720703125,0.68,2.06,0.16,0.3207434560299696,-0.07125010841721074
1615608277.941441,0.73577880859375,0.1561279296875,0.08380126953125,0.65362548828125,0.0,1.11,-0.21,0.29397853167731486,-0.06559463714508208
1615608277.9920306,0.740478515625,0.1239013671875,0.061279296875,0.65771484375,0.88,0.18,-0.73,0.22867344068163484,-0.06015212164825123
1615608278.045056,0.74859619140625,0.08758544921875,0.04931640625,0.65533447265625,0.62,-1.03,-1.12,0.16920752000047723,-0.034686590667445005
1615608278.0923755,0.75067138671875,0.049072265625,0.04345703125,0.65740966796875,-0.11,-1.3,-0.8200000000000001,0.1129688188711765,0.0006187869910419552
1615608278.0923755,0.74786376953125,0.03155517578125,0.04052734375,0.661865234375,0.01,-1.26,-1.03,0.08710476806348379,0.01619341880665711
1615608278.4993658,0.74566650390625,0.01763916015625,0.04052734375,0.664794921875,0.07,-0.02,0.26,0.06929952386779546,0.031838643498068454
1615608278.5003579,0.7374267578125,-0.00341796875,0.03564453125,0.6744384765625,-0.32,-0.46,-0.09,0.037229198689921375,0.049335134170686114
1615608278.5573585,0.7503662109375,0.0054931640625,-0.000732421875,0.6610107421875,0.41000000000000003,0.08,-0.32,0.006283288282163558,-0.007220531429584086
1615608278.604359,0.7459716796875,0.0093994140625,0.00054931640625,0.6658935546875,0.0,-0.33,-0.45,0.012743166906887397,-0.010101624002957492
1615608278.6513717,0.74810791015625,0.01507568359375,0.003662109375,0.66339111328125,0.97,-0.43,-0.08,0.023678174380480664,-0.012537119898327466
1615608278.7033658,0.74609375,0.021240234375,0.00994873046875,0.66546630859375,1.67,0.16,0.01,0.03880951086524743,-0.011581126583185948
1615608278.7573586,0.74176025390625,0.01849365234375,0.0264892578125,0.66986083984375,0.93,-0.85,-0.85,0.0543464501915631,0.01251539455082168
1615608278.8343668,0.7291259765625,0.02008056640625,0.05438232421875,0.68194580078125,0.35000000000000003,1.1300000000000001,-0.21,0.08946295502048904,0.04459261957910256
1615608278.885358,0.71533203125,0.01611328125,0.09259033203125,0.69244384765625,0.32,-0.84,-0.41000000000000003,0.1314441963733055,0.09401703601431317
1615608278.945358,0.705322265625,0.0194091796875,0.114501953125,0.69927978515625,0.05,0.25,-0.19,0.1634210079494066,0.11394993263636415
1615608278.9873674,0.68963623046875,0.028076171875,0.141845703125,0.70953369140625,-0.14,0.8,0.41000000000000003,0.20983670650351582,0.13051676890700664
1615608279.0563676,0.6884765625,0.03302001953125,0.14910888671875,0.708984375,0.51,-0.5,-0.4,0.22469643564804437,0.13216051808426155
1615608279.1095421,0.68780517578125,0.0369873046875,0.1549072265625,0.70819091796875,0.81,-0.17,-0.05,0.23649284688151778,0.13347731172944405
1615608279.1645312,0.6826171875,0.0216064453125,0.1746826171875,0.70928955078125,-0.72,-0.7000000000000001,-0.23,0.2448189617338204,0.17212003828583186
1615608279.2275314,0.67816162109375,0.0244140625,0.1846923828125,0.7109375,-0.1,0.37,0.1,0.26154584242051754,0.17760267252920367
1615608279.2775452,0.67974853515625,0.0321044921875,0.1920166015625,0.70709228515625,0.97,-0.23,0.05,0.27875800741024115,0.17625918919224182
1615608279.3225317,0.67919921875,0.0341796875,0.19354248046875,0.7071533203125,0.44,0.41000000000000003,0.23,0.2830795443788921,0.17506118685624078
1615608279.3685422,0.67822265625,0.03436279296875,0.19622802734375,0.70733642578125,-0.05,0.3,-0.04,0.28685661186446776,0.1772159015846874
1615608279.4145436,0.678466796875,0.033447265625,0.19219970703125,0.70831298828125,0.71,-0.61,-0.19,0.28079820126179905,0.1742949584560534
1615608279.4625316,0.67724609375,0.031494140625,0.1942138671875,0.70892333984375,0.02,0.36,0.14,0.2814388859474848,0.17831689120195957
1615608279.511541,0.6763916015625,0.0296630859375,0.19415283203125,0.70989990234375,0.19,-0.47000000000000003,-0.15,0.2795937496927813,0.1801925397328691
1615608279.554542,0.677001953125,0.02996826171875,0.193603515625,0.70941162109375,0.0,1.0,0.47000000000000003,0.279075816967941,0.1794859288073021
1615608279.6015315,0.6778564453125,0.02911376953125,0.1865234375,0.7105712890625,-0.37,0.08,-0.04,0.2690910005862453,0.1735554700278044
1615608279.6455388,0.6839599609375,0.02288818359375,0.16961669921875,0.70916748046875,-0.33,-0.33,-0.4,0.23961553634394162,0.16557139663952467
1615608279.7575412,0.6937255859375,0.0224609375,0.14581298828125,0.7049560546875,0.52,0.9,0.29,0.20749653802260803,0.14304696860283023
1615608279.7585316,0.7022705078125,0.01446533203125,0.1158447265625,0.7022705078125,0.93,-1.35,-0.71,0.15968709295137962,0.12084786404615587
1615608279.7990816,0.7081298828125,0.00732421875,0.09527587890625,0.6995849609375,0.55,-0.62,-0.17,0.12505719998919013,0.10654438684002367
1615608279.8460813,0.7081298828125,0.00225830078125,0.079345703125,0.70159912109375,0.2,0.18,-0.17,0.09950778766387519,0.09368082125124749
1615608279.900081,0.7125244140625,-0.00177001953125,0.0650634765625,0.6986083984375,0.36,-0.22,-0.28,0.07667729388661812,0.08188228582674777
1615608279.9550812,0.71551513671875,-0.00433349609375,0.04718017578125,0.69696044921875,0.43,0.64,0.04,0.05157888846495037,0.06340978503366682
1615608279.956082,0.71484375,-0.0076904296875,0.03076171875,0.69854736328125,0.37,-0.06,-0.61,0.027661010457318298,0.04723496589081238
1615608280.0450816,0.720703125,-0.013427734375,0.00030517578125,0.693115234375,0.86,0.24,-0.54,-0.016352330379853966,0.016451805077716982
1615608280.0450816,0.7232666015625,-0.01580810546875,-0.01275634765625,0.6903076171875,1.46,0.12,-0.06,-0.03495722385639498,0.0029100230556448
1615608280.091091,0.726806640625,-0.03338623046875,-0.0380859375,0.6849365234375,1.97,-0.8200000000000001,-1.1500000000000001,-0.08697099218314877,-0.008271825739141753
1615608280.1413987,0.72869873046875,-0.06146240234375,-0.04443359375,0.68060302734375,1.61,-0.92,-0.72,-0.12961267021248177,0.016141803662693945
1615608280.197403,0.72296142578125,-0.10235595703125,-0.02978515625,0.6826171875,1.07,0.33,-0.77,-0.16369447340981208,0.08197253666727954
1615608280.244413,0.7242431640625,-0.1549072265625,-0.0054931640625,0.67193603515625,1.1500000000000001,-0.25,-0.28,-0.2042852356684621,0.16800079964919254
1615608280.290403,0.71380615234375,-0.21221923828125,0.02880859375,0.66680908203125,-1.6400000000000001,-0.13,-1.1500000000000001,-0.24150004612454914,0.2687633789980958
1615608280.3374097,0.70721435546875,-0.25140380859375,0.04864501953125,0.65899658203125,-1.3,-0.09,0.12,-0.27466849094803625,0.32762547937397285
1615608280.3814147,0.70306396484375,-0.275634765625,0.0579833984375,0.6529541015625,-1.07,-1.2,-0.45,-0.3001538405330519,0.3574941513705013
1615608280.4264126,0.7021484375,-0.2803955078125,0.0650634765625,0.65130615234375,0.07,-0.04,0.15,-0.29994564655144673,0.3697845425076938
1615608280.4754121,0.702880859375,-0.27838134765625,0.072998046875,0.65045166015625,0.8200000000000001,0.07,0.2,-0.28906766337729123,0.3782131739869249
1615608280.5694032,0.70428466796875,-0.281005859375,0.08056640625,0.64697265625,0.49,-0.33,0.1,-0.28650087435607147,0.3886798071983807
1615608280.5704024,0.699462890625,-0.284912109375,0.09228515625,0.64886474609375,-0.07,-0.54,-0.08,-0.2778153344723417,0.40789265684604775
1615608280.627402,0.69903564453125,-0.2816162109375,0.1038818359375,0.6490478515625,-0.29,-0.15,0.06,-0.2600421712173634,0.4206496736918443
1615608280.6714022,0.69659423828125,-0.26483154296875,0.11529541015625,0.65679931640625,-0.06,-0.88,-0.56,-0.21814506869034103,0.4249068381862498
