PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
1615608871.183741,0.67071533203125,-0.053466796875,0.0313720703125,0.73907470703125,-0.24,-0.09,0.06,-0.022053948488859988,0.10456034957194447
1615608871.231706,0.67095947265625,-0.058349609375,0.03424072265625,0.7384033203125,-0.09,-0.11,0.18,-0.024162301364068772,0.11405277777963443
1615608871.284085,0.66998291015625,-0.06170654296875,0.03759765625,0.73883056640625,0.05,-0.04,0.04,-0.023665964987029463,0.12220520843875067
1615608871.3410845,0.668701171875,-0.06396484375,0.041015625,0.7396240234375,-0.17,0.0,0.27,-0.02172549903452479,0.12904416873117272
1615608871.3850763,0.66741943359375,-0.067138671875,0.045166015625,0.74029541015625,-0.02,-0.06,0.0,-0.01989945814929941,0.13787432888636186
1615608871.4331245,0.6666259765625,-0.06842041015625,0.04791259765625,0.74072265625,-0.12,-0.1,0.1,-0.017724281266781678,0.14267072917407556
1615608871.4781258,0.66595458984375,-0.0693359375,0.0491943359375,0.74114990234375,0.04,-0.06,0.03,-0.017021033033256493,0.14531374580499173
1615608871.530133,0.66448974609375,-0.069580078125,0.0521240234375,0.7421875,-0.29,0.09,0.31,-0.013237904316129727,0.14899962123759755
1615608871.591125,0.6632080078125,-0.06927490234375,0.05487060546875,0.7431640625,0.04,0.12,0.12,-0.009063400407672189,0.15176518933479127
1615608871.6491327,0.6600341796875,-0.0693359375,0.05792236328125,0.74578857421875,-0.21,0.06,0.02,-0.0045058952537354955,0.1553423021788771
1615608871.6941361,0.65838623046875,-0.07012939453125,0.0584716796875,0.74713134765625,0.0,-0.22,0.06,-0.00436689627620834,0.15698691356953015
1615608871.7423472,0.65679931640625,-0.07086181640625,0.060791015625,0.74822998046875,-0.32,-0.18,0.12,-0.0018568530167862062,0.16053898191837013
1615608871.785342,0.656494140625,-0.0703125,0.0611572265625,0.74853515625,0.1,-0.03,0.04,-0.0006704105924264462,0.1602496659150085
1615608871.8334148,0.6553955078125,-0.0703125,0.0631103515625,0.74932861328125,-0.24,0.03,0.16,0.002124181103897582,0.162440453421793
1615608871.8794222,0.65399169921875,-0.0689697265625,0.06549072265625,0.75048828125,0.0,0.06,0.02,0.007113888681252569,0.1633714531938216
1615608871.9234252,0.6519775390625,-0.0645751953125,0.06903076171875,0.7523193359375,-0.03,-0.04,0.22,0.01728653117597193,0.16161105511699078
1615608871.9834235,0.649169921875,-0.05694580078125,0.0736083984375,0.75494384765625,-0.26,-0.14,-0.17,0.03267331069249997,0.15667359371147965
1615608872.0404224,0.64801025390625,-0.04833984375,0.07318115234375,0.75653076171875,0.08,-0.11,-0.08,0.042118580448589425,0.14489849569015137
1615608872.0934153,0.64752197265625,-0.04461669921875,0.073974609375,0.75714111328125,-0.09,-0.35000000000000003,0.22,0.04747725493416773,0.14086558689595421
1615608872.1409686,0.6455078125,-0.039306640625,0.0806884765625,0.7584228515625,-0.31,0.12,0.22,0.06272059715814184,0.14107630441483313
1615608872.2299628,0.64544677734375,-0.03887939453125,0.08203125,0.75836181640625,0.02,0.03,0.16,0.0649936115913383,0.1419707477890748
1615608872.2839684,0.646240234375,-0.0391845703125,0.0806884765625,0.75787353515625,-0.13,0.07,0.25,0.06272936666153679,0.1409815197818981
1615608872.3459694,0.64691162109375,-0.03875732421875,0.07550048828125,0.75787353515625,0.19,-0.16,-0.28,0.05621632168194004,0.13480597300426886
1615608872.400015,0.64678955078125,-0.0394287109375,0.07281494140625,0.75811767578125,-0.08,-0.05,-0.01,0.05191704048883302,0.13273137583583414
1615608872.4480138,0.6470947265625,-0.039794921875,0.07220458984375,0.7579345703125,0.01,0.03,-0.06,0.05064810457461618,0.13256648516791922
